,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
624,2019 Nissan,Sentra,S,"52,016 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,37 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2151511
625,2017 Ford,Mustang,EcoBoost Premium,"78,460 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2064971
626,2018 Ford,EcoSport,SES,"22,503 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23 City,29 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2144183
627,2020 Hyundai,Accent,SE,"23,542 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33 City,41 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2045376
628,2016 Dodge,Grand Caravan Passenger,R/T,"68,208 miles",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2098884
629,2019 Dodge,Challenger,R/T Scat Pack,"10,621 miles",1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15 City,24 Hwy,1,"$43,590",https://www.carvana.com/vehicle/1990192
630,2012 Honda,Accord,SE,"69,836 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$18,590",https://www.carvana.com/vehicle/2072974
631,2018 Honda,Civic,LX,"48,396 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,40 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2151441
632,2015 Honda,Civic,SE,"31,682 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,39 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2151431
633,2016 Hyundai,Elantra GT,base,"54,938 miles",1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2133105
634,2019 Hyundai,Santa Fe,2.4 SEL Plus,"43,608 miles",1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2050418
635,2017 Ford,Focus,S,"24,061 miles",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27 City,40 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2098872
636,2017 Toyota,Corolla,LE,"30,436 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2151449
637,2012 Mazda,MX-5 Miata,Touring,"19,089 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2038220
638,2016 FIAT,500X,Trekking,"83,158 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2102347
639,2016 Chevrolet,Malibu Limited,LS,"29,808 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$18,590",https://www.carvana.com/vehicle/1962991
640,2018 Kia,Soul,base,"34,824 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,30 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2049769
641,2016 Honda,CR-V,EX,"74,108 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2132303
642,2020 Nissan,Versa,SV,"55,177 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,32 City,40 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2082712
643,2012 Volkswagen,Jetta,2.5L SEL,"58,549 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2060662
644,2016 Hyundai,Tucson,Limited,"63,655 miles",0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,25 City,30 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2144209
645,2018 Ford,EcoSport,SES,"22,503 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23 City,29 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2144183
646,2013 Hyundai,Sonata,GLS,"56,348 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2111191
647,2018 Honda,HR-V,EX,"85,965 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,31 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2114164
648,2014 Hyundai,Tucson,Limited,"62,637 miles",1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2114173
649,2016 Jeep,Cherokee,Latitude,"82,865 miles",1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2075567
650,2018 Volkswagen,Golf,TSI SE Hatchback,"42,821 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2111157
651,2016 Honda,HR-V,LX,"56,561 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2111156
652,2018 Nissan,Versa,SV,"58,377 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31 City,39 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2093833
653,2020 Kia,Forte,LXS,"10,845 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,40 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2147388
654,2017 Nissan,Rogue,S,"24,230 miles",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2102272
655,2016 Dodge,Charger,SE,"69,378 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19 City,31 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2042574
656,2015 Hyundai,Sonata,Sport,"52,126 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2117419
657,2018 Toyota,Tacoma Double Cab,SR 5 ft,"19,781 miles",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,22 Hwy,1,"$38,590",https://www.carvana.com/vehicle/2113855
658,2016 Honda,Civic,LX,"43,252 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31 City,41 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2111134
659,2016 Scion,iA,base,"44,551 miles",1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,31 City,41 Hwy,1,"$17,590",https://www.carvana.com/vehicle/1796683
660,2017 Ford,Fusion,SE,"46,791 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,21 City,32 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2036178
661,2015 Chevrolet,Cruze,LTZ,"100,656 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$15,990",https://www.carvana.com/vehicle/2103666
662,2021 Chevrolet,Spark,LS,"1,314 miles",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29 City,38 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2088701
663,2019 Kia,Sportage,LX,"22,287 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$22,990",https://www.carvana.com/vehicle/1830256
664,2014 Nissan,Altima,2.5,"57,614 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2070157
665,2018 Nissan,Rogue Sport,SV,"55,786 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,25 City,32 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2070154
666,2015 Ford,Edge,SEL,"64,333 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,20 City,28 Hwy,1,"$21,990",https://www.carvana.com/vehicle/1936886
667,2014 Acura,TL,base,"48,231 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2046663
668,2015 Honda,Fit,EX,"50,283 miles",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32 City,38 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2022589
669,2017 Kia,Forte,S,"45,701 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,38 Hwy,1,"$18,590",https://www.carvana.com/vehicle/2088716
670,2016 Nissan,Sentra,S,"58,903 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,38 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2073362
671,2016 Hyundai,Azera,base,"35,993 miles",1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2114615
672,2013 Hyundai,Veloster,Turbo,"23,471 miles",1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2070343
673,2018 Jeep,Cherokee,Latitude Plus,"50,460 miles",1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,19 City,25 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2114565
674,2018 Ford,Escape,SE,"81,576 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2070350
675,2016 Honda,Fit,LX,"15,065 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33 City,41 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2121864
676,2016 Hyundai,Accent,SE,"57,735 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$15,990",https://www.carvana.com/vehicle/2046633
677,2017 Nissan,Rogue Sport,S,"20,593 miles",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24 City,30 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2114783
678,2016 Ford,Fusion,SE,"21,099 miles",1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$20,990",https://www.carvana.com/vehicle/1982745
679,2012 Honda,Civic,Si,"78,095 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2156433
680,2019 Nissan,Rogue,SV,"58,271 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$23,990",https://www.carvana.com/vehicle/1982768
681,2018 Chevrolet,Sonic,Premier,"65,640 miles",1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2156638
682,2015 Chrysler,200,Limited,"72,370 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2106563
683,2018 Ford,Fusion,SE,"25,190 miles",1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2106559
684,2016 Audi,Q3,Premium Plus,"76,249 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,20 City,29 Hwy,1,"$24,590",https://www.carvana.com/vehicle/2171436
685,2012 Acura,MDX,base,"86,361 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2136445
686,2015 MINI,Hardtop 2 Door,Cooper S,"25,705 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2106565
687,2016 Honda,CR-V,EX,"74,108 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2132303
688,2016 Dodge,Grand Caravan Passenger,AVP,"28,979 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2136437
689,2012 Volkswagen,Jetta,2.5L SEL,"58,549 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2060662
690,2014 Ford,Fusion,SE,"38,087 miles",1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2100223
691,2014 Lincoln,MKZ,Hybrid,"56,290 miles",0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,38 City,37 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2126163
692,2017 Ram,1500 Crew Cab,Tradesman 6 1/3 ft,"89,199 miles",1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,15 City,22 Hwy,1,"$26,990",https://www.carvana.com/vehicle/1966027
693,2013 Honda,Civic,LX,"82,820 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2106533
694,2018 Mazda,MAZDA6,Touring,"38,099 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2106534
695,2019 Kia,Optima,LX,"6,969 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$24,590",https://www.carvana.com/vehicle/2106498
696,2015 Nissan,LEAF,S,"67,392 miles",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"$14,990",https://www.carvana.com/vehicle/2037914
697,2014 Toyota,Camry,Hybrid XLE,"74,925 miles",1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,40 City,38 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2106506
698,2018 Nissan,Versa,SV,"58,377 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31 City,39 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2093833
699,2018 Jeep,Renegade,Latitude,"43,606 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2099432
700,2019 Honda,HR-V,LX,"33,750 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,34 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2170559
701,2013 Ford,Fusion,SE,"98,405 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$15,990",https://www.carvana.com/vehicle/2136655
702,2018 Chevrolet,Volt,LT,"51,366 miles",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"$22,990",https://www.carvana.com/vehicle/2091531
703,2013 Toyota,Avalon,XLE Touring,"73,346 miles",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2126087
704,2015 BMW,3 Series,328i,"53,184 miles",0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,23 City,35 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2135961
705,2015 Toyota,Camry,XSE,"26,366 miles",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2135975
706,2015 Ford,Edge,SEL,"64,333 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,20 City,28 Hwy,1,"$21,990",https://www.carvana.com/vehicle/1936886
707,2018 Subaru,Impreza,2.0i,"16,834 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2153493
708,2019 Toyota,C-HR,LE,"61,519 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,31 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2055543
709,2014 Toyota,Camry,SE,"64,500 miles",1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2048417
710,2016 Volkswagen,Golf,TSI SE Hatchback,"67,854 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2135919
711,2013 Volkswagen,Beetle,2.5L,"63,147 miles",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21 City,27 Hwy,1,"$20,990",https://www.carvana.com/vehicle/1931966
712,2018 Ford,EcoSport,SES,"22,503 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23 City,29 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2144183
713,2021 Toyota,Corolla,LE,"22,968 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2109252
714,2018 Hyundai,Kona,Limited,"55,320 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,28 City,32 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2109254
715,2019 Nissan,Altima,2.5 S,"44,500 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2086605
716,2011 Honda,CR-V,EX,"52,968 miles",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2109248
717,2016 Honda,Fit,EX,"34,881 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32 City,38 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2153448
718,2018 Ford,Escape,SEL,"45,351 miles",0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,23 City,30 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2085409
719,2016 Mazda,CX-5,Grand Touring,"82,881 miles",0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2101902
720,2019 Volkswagen,Jetta,1.4T S,"69,833 miles",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30 City,40 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2066907
721,2019 Nissan,Kicks,SR,"43,364 miles",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,31 City,36 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2101893
722,2016 MINI,Hardtop 2 Door,Cooper S,"46,424 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$19,990",https://www.carvana.com/vehicle/2041242
723,2018 Nissan,Versa,S,"18,822 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2150397
724,2015 Toyota,Camry,Hybrid XLE,"83,869 miles",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,40 City,38 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2144093
725,2015 Buick,Enclave,Leather,"75,126 miles",1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,16 City,22 Hwy,1,"$24,590",https://www.carvana.com/vehicle/2150383
726,2015 Honda,Accord,LX,"45,875 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2153738
727,2021 Hyundai,Accent,SE,"11,884 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33 City,41 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2081979
728,2013 Kia,Soul,+,"19,056 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23 City,28 Hwy,1,"$18,590",https://www.carvana.com/vehicle/2039655
729,2018 Ford,Focus,SE,"11,932 miles",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,24 City,34 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2050221
730,2016 Ford,Escape,S,"50,962 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2091474
731,2015 BMW,2 Series,228i,"53,283 miles",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2153703
732,2013 Kia,Soul,+,"58,756 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,28 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2091426
733,2016 Hyundai,Veloster,base,"55,091 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2125415
734,2017 Kia,Optima,LX,"65,878 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,34 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2118364
735,2014 Toyota,Camry,LE,"55,835 miles",1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2159992
736,2018 Ford,EcoSport,SE,"32,208 miles",0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,27 City,29 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2099012
737,2014 Nissan,LEAF,SV,"27,881 miles",0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"$16,590",https://www.carvana.com/vehicle/2050378
738,2015 Volkswagen,Jetta,2.0L TDI S,"70,802 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,30 City,43 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2088381
739,2019 Nissan,Versa,SV,"53,684 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31 City,39 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2104282
740,2019 Nissan,Altima,2.5 S,"62,673 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2050381
741,2014 Volkswagen,Beetle,TDI,"49,503 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2091383
742,2015 Hyundai,Sonata,SE,"83,218 miles",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,25 City,37 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2091378
743,2019 Honda,Fit,LX,"7,984 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33 City,40 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2118278
744,2018 Chevrolet,Camaro,SS,"11,660 miles",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$43,990",https://www.carvana.com/vehicle/2103556
745,2012 Toyota,Camry,LE,"91,195 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2118280
746,2014 Ford,Explorer,XLT,"88,547 miles",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2080589
747,2014 Chevrolet,Volt,base,"37,667 miles",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"$19,590",https://www.carvana.com/vehicle/2125599
748,2019 GMC,Terrain,SLT,"69,393 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,30 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2100796
749,2015 Dodge,Grand Caravan Passenger,SE,"47,275 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$21,590",https://www.carvana.com/vehicle/1964640
750,2017 FIAT,500X,Trekking,"26,356 miles",1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,22 City,30 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2073830
751,2016 Nissan,Rogue,SV,"44,319 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2073827
752,2015 Chevrolet,Volt,base,"63,743 miles",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"$18,990",https://www.carvana.com/vehicle/2145856
753,2011 Toyota,Camry,XLE,"54,586 miles",1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2129653
754,2016 Kia,Optima,LX,"46,261 miles",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25 City,37 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2138559
755,2015 Ford,Fusion,SE,"18,785 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,24 City,36 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2138555
756,2017 Nissan,Murano,S,"71,329 miles",1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,21 City,28 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2053893
757,2015 Lexus,CT,CT 200h,"76,919 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,43 City,40 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2138554
758,2013 Toyota,Corolla,LE,"60,624 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2129857
759,2016 Honda,Civic,EX-T,"39,088 miles",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,31 City,42 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2058699
760,2016 Audi,A3,1.8T Premium,"45,406 miles",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2100718
761,2013 FIAT,500,Sport,"40,741 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31 City,40 Hwy,1,"$14,990",https://www.carvana.com/vehicle/2085212
762,2017 Chevrolet,Volt,LT,"62,143 miles",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"$21,590",https://www.carvana.com/vehicle/2129879
763,2016 Jeep,Cherokee,Sport,"47,876 miles",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2145848
764,2018 Kia,Optima,LX,"43,710 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,34 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2165463
765,2015 Kia,Optima Hybrid,base,"47,494 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,36 City,40 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2100735
766,2016 Hyundai,Elantra,Limited,"41,912 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2171720
