,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
431,2012 Honda,Civic,LX,"51,042 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2135881
432,2013 Ford,Focus,Titanium,"48,906 miles",0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2162516
433,2014 Volvo,S60,T5,"40,700 miles",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,21 City,30 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2117279
434,2014 Toyota,Camry,LE,"28,878 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2135849
435,2013 Hyundai,Sonata,Hybrid Limited,"28,419 miles",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,36 City,40 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2023426
436,2012 Toyota,Camry,LE,"66,361 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2094551
437,2013 Honda,Civic,LX,"91,537 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2135796
438,2014 Honda,Civic,Si,"54,394 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2016325
439,2014 Chevrolet,Corvette,Stingray Z51,"39,556 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16 City,28 Hwy,1,"$48,988 ",https://www.carvana.com/vehicle/2085587
440,2014 Volkswagen,Passat,1.8T Wolfsburg Edition,"54,167 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2103642
441,2014 Lexus,IS,IS 250,"101,052 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,21 City,30 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2123235
442,2011 Buick,LaCrosse,CXL,"65,592 miles",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2137775
443,2014 Chevrolet,Impala Limited,LS,"15,544 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18 City,30 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2066626
444,2013 MINI,Hardtop,Cooper,"49,609 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2164452
445,2013 Honda,Accord,EX,"47,052 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2157372
446,2014 Ford,Explorer,XLT,"51,290 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$25,498 ",https://www.carvana.com/vehicle/2150603
447,2012 Honda,Accord,SE,"63,440 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2069772
448,2013 Honda,CR-V,LX,"53,810 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2137730
449,2014 Jeep,Grand Cherokee,Laredo,"86,611 miles",0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/1888154
450,2011 Honda,CR-V,EX-L,"69,022 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2102972
451,2014 Audi,RS 7,Prestige,"95,459 miles",1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,16 City,27 Hwy,1,"$51,498 ",https://www.carvana.com/vehicle/2150604
452,2014 Mercedes-Benz,E-Class,E 350 4MATIC,"93,786 miles",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,20 City,28 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2096633
453,2014 Honda,Civic,LX,"29,504 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,39 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2102949
454,2013 Subaru,Outback,2.5i Premium,"49,283 miles",1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,30 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2157506
455,2013 Toyota,RAV4,Limited,"71,627 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2069957
456,2013 Toyota,RAV4,Limited,"60,103 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2024631
457,2014 Mercedes-Benz,S-Class,S 550,"55,730 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,17 City,25 Hwy,1,"$47,998 ",https://www.carvana.com/vehicle/2119160
458,2014 Lincoln,MKZ,base,"59,884 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2095808
459,2012 Ford,Mustang,Boss 302,"48,662 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17 City,26 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2118458
460,2014 Nissan,Altima,2.5 S,"52,715 miles",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2130727
461,2014 Toyota,Camry,LE,"45,409 miles",1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2066884
462,2013 Jeep,Grand Cherokee,Laredo,"95,734 miles",0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,16 City,23 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1887410
463,2013 Lexus,ES,ES 300h,"76,479 miles",0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,40 City,39 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2171192
464,2014 Mercedes-Benz,S-Class,S 550,"55,730 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,17 City,25 Hwy,1,"$47,998 ",https://www.carvana.com/vehicle/2119160
465,2014 Buick,LaCrosse,Premium II,"88,852 miles",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/1887341
466,2012 Toyota,Camry,LE,"51,623 miles",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2138164
467,2012 Ford,Mustang,Boss 302,"48,662 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17 City,26 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2118458
468,2014 Honda,Civic,LX,"27,578 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,39 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2051630
469,2014 Ford,F150 Regular Cab,FX2 6 1/2 ft,"31,453 miles",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16 City,22 Hwy,1,"$37,498 ",https://www.carvana.com/vehicle/2130137
470,2014 Buick,LaCrosse,Leather,"21,226 miles",1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2163790
471,2012 Honda,Civic,LX,"45,877 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2163813
472,2012 Toyota,Sienna,XLE,"66,733 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2138139
473,2013 Chevrolet,Camaro,LT,"70,754 miles",1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19 City,30 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2103174
474,2013 Honda,Fit,Sport,"40,500 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1923740
475,2014 Cadillac,CTS,3.6 Luxury Collection,"82,200 miles",0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,"$21,990 ",https://www.carvana.com/vehicle/2096021
476,2014 Honda,Civic,Hybrid,"71,098 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,44 City,47 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2137266
477,2013 Chevrolet,Camaro,LS,"11,432 miles",1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2137268
478,2013 Volkswagen,Passat,V6 SEL Premium,"59,473 miles",1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20 City,28 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2096009
479,2013 Volkswagen,Jetta,2.0L,"16,770 miles",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23 City,29 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2069292
480,2014 Nissan,Altima,2.5 S,"45,924 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2159016
481,2012 Toyota,Camry,LE,"84,014 miles",1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2158967
482,2014 Dodge,Durango,SXT Plus,"84,127 miles",0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2029142
483,2014 Subaru,BRZ,Limited,"48,031 miles",1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2132063
484,2013 Honda,Accord,LX,"54,988 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2132287
485,2013 Honda,CR-V,LX,"44,517 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2083712
486,2014 Honda,Civic,LX,"36,119 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,39 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2135471
487,2013 FIAT,500,Abarth,"57,527 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28 City,34 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2019829
488,2014 Jeep,Wrangler,Sport,"74,807 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$28,100 ",https://www.carvana.com/vehicle/2121216
489,2013 Hyundai,Azera,base,"33,699 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2135467
490,2012 Toyota,Camry,SE,"45,621 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2168477
491,2013 Jeep,Wrangler,Unlimited Sport,"70,988 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,20 Hwy,1,"$31,987 ",https://www.carvana.com/vehicle/2135990
492,2014 Toyota,Camry,XLE,"44,291 miles",1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2161335
493,2013 Porsche,Boxster,base,"33,143 miles",0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,20 City,30 Hwy,1,"$45,488 ",https://www.carvana.com/vehicle/2161952
494,2013 Kia,Optima,LX,"88,638 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2116851
495,2014 Honda,CR-V,EX-L,"87,717 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/1944538
496,2013 Ford,Escape,SEL,"84,448 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2159095
497,2012 Volkswagen,Beetle,2.0T Turbo,"57,652 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2056230
498,2014 Kia,Sportage,EX,"34,164 miles",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2135379
499,2014 Toyota,Avalon,XLE Touring,"82,120 miles",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2135390
500,2014 Honda,CR-V,EX,"69,073 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2083816
501,2012 Mazda,MAZDA3,i Grand Touring,"64,456 miles",0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,28 City,40 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2083811
502,2012 Toyota,Sienna,LE,"38,714 miles",1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2083802
503,2014 Chevrolet,Sonic,LT Hatchback,"50,447 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2158272
504,2013 Ford,Mustang,V6,"59,247 miles",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,19 City,31 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2116970
505,2013 Honda,Civic,Si,"89,256 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2135542
506,2014 Porsche,Panamera,4S Executive,"65,689 miles",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,17 City,26 Hwy,1,"$53,287 ",https://www.carvana.com/vehicle/2159081
507,2014 Honda,Civic,LX,"84,495 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,39 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2124275
508,2014 Subaru,XV Crosstrek,Premium,"32,290 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,25 City,33 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2161439
509,2013 Honda,Civic,LX,"70,821 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2117187
510,2014 Toyota,Corolla,L,"51,337 miles",1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1613144
511,2013 Acura,RDX,base,"70,872 miles",1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2132510
512,2014 Chevrolet,Corvette,Stingray Z51,"16,153 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,16 City,28 Hwy,1,"$56,498 ",https://www.carvana.com/vehicle/2161373
513,2012 Honda,Civic,EX,"50,342 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2134680
514,2014 Chevrolet,Corvette,Stingray Z51,"52,567 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,16 City,28 Hwy,1,"$51,998 ",https://www.carvana.com/vehicle/2158469
515,2014 Audi,A4,Premium Plus,"51,551 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,20 City,29 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2117152
516,2014 MINI,Convertible,Cooper S,"38,499 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2158404
517,2014 Buick,Verano,Convenience,"24,167 miles",1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,32 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2134688
518,2014 Hyundai,Tucson,GLS,"43,657 miles",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23 City,29 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2055445
519,2012 Honda,Fit,Sport,"71,761 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2090352
520,2014 Toyota,RAV4,LE,"58,818 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2116186
521,2013 Toyota,Corolla,LE,"55,450 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2028873
522,2014 Toyota,Camry,LE,"60,028 miles",1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2134977
523,2012 Chevrolet,Sonic,LTZ Hatchback,"13,609 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2090454
524,2014 Acura,RLX,base,"84,914 miles",0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,20 City,31 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2096753
525,2012 Hyundai,Sonata,Limited,"74,759 miles",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2028811
526,2014 Nissan,Titan Crew Cab,SV 5 1/2 ft,"62,606 miles",1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,13 City,18 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2093310
527,2010 Ford,Taurus,Limited,"40,558 miles",1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"$16,590 ",https://www.carvana.com/vehicle/2055732
528,2013 Mercedes-Benz,GLK-Class,GLK 350,"64,410 miles",0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,19 City,25 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2167908
529,2013 Porsche,Boxster,base,"11,398 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,20 City,30 Hwy,1,"$48,900 ",https://www.carvana.com/vehicle/2069347
530,2013 Hyundai,Accent,SE,"47,769 miles",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2089645
531,2014 Honda,CR-V,EX,"66,983 miles",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2131662
532,2014 Buick,LaCrosse,Leather,"24,109 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,25 City,36 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2123626
533,2013 Hyundai,Elantra,Limited,"28,943 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2123657
534,2014 Chevrolet,Corvette,Stingray,"13,046 miles",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,16 City,28 Hwy,1,"$55,498 ",https://www.carvana.com/vehicle/2166508
535,2012 Honda,Accord,LX,"42,248 miles",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2134873
536,2013 Porsche,Boxster,base,"50,821 miles",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,20 City,30 Hwy,1,"$43,488 ",https://www.carvana.com/vehicle/2139748
537,2014 Mazda,CX-5,Touring,"76,756 miles",1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,32 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2055721
538,2013 Hyundai,Santa Fe Sport,base,"50,194 miles",1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,21 City,29 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2089613
539,2012 Toyota,Camry,SE,"56,298 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2168124
540,2013 Honda,Civic,LX,"72,937 miles",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2140202
541,2014 Kia,Cadenza,Premium,"39,922 miles",0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2132890
542,2013 Ford,F150 SuperCrew Cab,Platinum 5 1/2 ft,"72,014 miles",1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,15 City,21 Hwy,1,"$35,498 ",https://www.carvana.com/vehicle/2176335
543,2014 Buick,Enclave,Leather,"76,487 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2140144
544,2014 INFINITI,Q60,Journey,"60,330 miles",1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2139309
545,2012 Honda,Accord,SE,"78,053 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2105368
546,2012 Audi,Q5,2.0T Quattro Premium,"57,677 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2165965
547,2013 Hyundai,Sonata,Limited,"74,534 miles",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2034186
548,2014 GMC,Terrain,SLE-2,"72,915 miles",1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2111641
549,2014 Nissan,Altima,2.5 SV,"65,537 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2105372
550,2013 Land Rover,Range Rover Sport,HSE Lux,"92,541 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,13 City,18 Hwy,1,"$24,995 ",https://www.carvana.com/vehicle/2176007
551,2014 Chevrolet,Volt,base,"71,789 miles",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"$17,590 ",https://www.carvana.com/vehicle/2111625
552,2012 Volkswagen,Beetle,2.0T Turbo,"48,340 miles",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2166182
553,2014 Toyota,Corolla,L,"76,176 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2071281
554,2013 Buick,LaCrosse,Premium II,"38,527 miles",1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2033313
555,2011 BMW,M3,base,"63,354 miles",1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$35,498 ",https://www.carvana.com/vehicle/2171547
556,2014 Ford,Fusion,S,"81,981 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2098125
557,2014 Ford,Fusion,SE,"38,941 miles",1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1899091
558,2012 Toyota,RAV4,base,"74,515 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$19,406 ",https://www.carvana.com/vehicle/2173667
559,2014 Chevrolet,Cruze,1LT,"54,770 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2071456
560,2014 Volkswagen,Beetle,TDI,"43,414 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2018795
561,2013 Mercedes-Benz,E-Class,E 350 BlueTEC,"44,742 miles",1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,22 City,32 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2096245
562,2013 Hyundai,Elantra,GLS,"27,293 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2103562
563,2013 Lexus,ES,ES 350,"77,378 miles",0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2158123
564,2014 Chevrolet,Malibu,LS,"58,149 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,36 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2096211
565,2012 Toyota,RAV4,base,"74,515 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$19,406 ",https://www.carvana.com/vehicle/2173667
566,2013 Hyundai,Tucson,GLS,"43,001 miles",0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1827079
567,2013 Buick,LaCrosse,Leather,"26,638 miles",1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2131151
568,2014 Ford,Flex,SEL,"60,612 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2158071
569,2013 Mazda,MX-5 Miata,Sport,"45,599 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2070555
