,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
442,2012 Hyundai,Accent,SE,"15,302 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2149941
443,2012 Honda,CR-V,EX-L,"51,605 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2161458
444,2012 Cadillac,CTS,CTS-V,"27,612 miles",1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,12 City,18 Hwy,1,"$48,590 ",https://www.carvana.com/vehicle/2102889
445,2012 smart,fortwo,Passion Hatchback,"43,964 miles",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,34 City,38 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/2141173
446,2012 Honda,CR-V,EX,"35,908 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2167549
447,2012 Chevrolet,Cruze,LTZ,"39,782 miles",1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2074956
448,2012 Jeep,Wrangler,Unlimited Rubicon,"65,035 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$33,590 ",https://www.carvana.com/vehicle/2101538
449,2012 Chevrolet,Cruze,LTZ,"41,930 miles",1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1860465
450,2012 Chrysler,Town & Country,Touring-L,"78,157 miles",0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2180674
451,2012 Ford,Fusion,SE,"48,015 miles",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2058726
452,2012 Toyota,Tacoma Access Cab,PreRunner 6 ft,"44,727 miles",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/1832198
453,2012 Kia,Optima,LX,"54,660 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2100093
454,2012 Chevrolet,Equinox,LT,"77,314 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2178849
455,2012 Toyota,4Runner,SR5,"45,273 miles",1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,17 City,22 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2168001
456,2012 Jeep,Wrangler,Unlimited Sahara,"89,875 miles",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,16 City,20 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/1790458
457,2012 Lexus,RX,RX 350,"55,369 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2038862
458,2012 Lexus,HS,HS 250h,"27,291 miles",1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,35 City,34 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2097148
459,2012 Jeep,Wrangler,Sport,"71,791 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2102566
460,2012 Acura,MDX,base,"35,375 miles",0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2103671
461,2012 Toyota,Corolla,S,"17,697 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2104150
462,2012 Hyundai,Sonata,GLS,"52,449 miles",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2007387
463,2012 Chevrolet,Camaro,SS,"9,473 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,15 City,24 Hwy,1,"$32,590 ",https://www.carvana.com/vehicle/2147660
464,2012 Honda,Fit,Sport,"51,946 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2082567
465,2012 Toyota,Prius,Three,"41,084 miles",1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2126422
466,2012 Nissan,370Z,base,"25,674 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2111992
467,2012 Ford,Mustang,Shelby GT500,"17,884 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$49,990 ",https://www.carvana.com/vehicle/2085538
468,2012 Toyota,Tacoma Access Cab,6 ft,"29,840 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/2108687
469,2012 Chevrolet,Equinox,LT,"42,544 miles",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2172262
470,2012 Kia,Sorento,LX,"88,233 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20 City,26 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2100553
471,2012 GMC,Sierra 2500 HD Extended Cab,SLT 8 ft,"94,774 miles",1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"$28,590 ",https://www.carvana.com/vehicle/1910956
472,2012 Chevrolet,Impala,LT,"27,133 miles",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18 City,30 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2118407
473,2012 Ford,Focus,Titanium,"57,903 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2149760
474,2012 Jeep,Wrangler,Unlimited Sahara,"89,875 miles",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,16 City,20 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/1790458
475,2012 Toyota,Prius,Two,"58,927 miles",1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2058393
476,2012 Ford,Fusion,SE,"46,197 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2141609
477,2012 Nissan,370Z,Touring,"19,321 miles",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/2121405
478,2012 Kia,Soul,+,"68,195 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,29 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2077665
479,2012 Ford,Fusion,SEL,"80,587 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$14,590 ",https://www.carvana.com/vehicle/2120711
480,2012 Honda,Civic,LX,"48,498 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2105713
481,2012 Acura,TSX,base,"56,717 miles",1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/1966603
482,2012 Toyota,Corolla,S,"48,107 miles",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2119658
483,2012 Hyundai,Sonata,GLS,"52,449 miles",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2007387
484,2012 Honda,Civic,LX,"48,471 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2078781
485,2012 Volkswagen,Beetle,2.5L,"54,365 miles",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2052114
486,2012 Mercedes-Benz,E-Class,E 350,"63,990 miles",1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,20 City,30 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2125853
487,2012 Jeep,Grand Cherokee,Overland,"65,601 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,13 City,20 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/1986831
488,2012 FIAT,500,500C Lounge,"58,400 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,27 City,32 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2019074
489,2012 Lexus,ES,ES 350,"47,129 miles",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2124490
490,2012 Kia,Sportage,EX,"82,736 miles",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1954618
491,2012 Lexus,IS,IS 350,"50,998 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2124513
492,2012 Mazda,MX-5 Miata,Grand Touring,"16,903 miles",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2086884
493,2012 FIAT,500,Abarth,"65,846 miles",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,28 City,34 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/1918004
494,2012 Acura,MDX,base,"80,394 miles",1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,16 City,21 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2123439
495,2012 Mercedes-Benz,C-Class,C 300 4MATIC Luxury,"27,837 miles",1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2021525
496,2012 Cadillac,CTS,3.6,"49,887 miles",1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2092327
497,2012 MINI,Hardtop,Cooper S,"65,309 miles",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2030807
498,2012 Chevrolet,Camaro,LT,"33,179 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$24,590 ",https://www.carvana.com/vehicle/2165724
499,2012 Honda,Civic,EX,"48,225 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2045216
500,2012 Honda,Civic,Si,"75,129 miles",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2045049
501,2012 Chevrolet,Camaro,LT,"33,179 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$24,590 ",https://www.carvana.com/vehicle/2165724
502,2012 Honda,Civic,EX,"48,225 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2045216
503,2012 Chevrolet,Camaro,SS,"27,190 miles",0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,15 City,24 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/2070640
504,2012 Jeep,Wrangler,Sahara,"60,281 miles",1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/1973348
505,2012 Ford,Mustang,Shelby GT500,"20,982 miles",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$45,590 ",https://www.carvana.com/vehicle/2007062
506,2012 Jeep,Wrangler,Unlimited Rubicon,"90,291 miles",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,16 City,20 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/1910316
507,2012 BMW,3 Series,328i,"61,424 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/1799441
508,2012 MINI,Hardtop,Cooper S,"51,035 miles",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2026074
509,2012 MINI,Countryman,Cooper,"65,205 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2097467
510,2012 Subaru,Legacy,3.6R Limited,"64,628 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,18 City,25 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2138043
511,2012 Mazda,MX-5 Miata,Grand Touring,"34,248 miles",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/1482218
512,2012 Honda,Fit,base,"63,750 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1859877
513,2012 Jeep,Wrangler,Sport,"58,412 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2026059
514,2012 Chevrolet,Captiva Sport,LTZ,"98,168 miles",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,16 City,22 Hwy,1,"$14,590 ",https://www.carvana.com/vehicle/2114767
515,2012 Mazda,MAZDA3,i Touring,"78,990 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,39 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/1999386
516,2012 BMW,X5,xDrive35d,"83,269 miles",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,19 City,26 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1971014
517,2012 MINI,Countryman,Cooper S,"69,854 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,25 City,32 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1866057
518,2012 MINI,Convertible,Cooper S,"55,777 miles",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1978674
519,2012 Toyota,Camry,SE,"44,977 miles",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2150216
520,2012 Ford,Focus,Electric,"24,889 miles",1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"$15,590 ",https://www.carvana.com/vehicle/1762424
521,2012 Nissan,Rogue,SV,"45,215 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23 City,28 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2001200
522,2012 Toyota,Camry,SE,"79,500 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2105512
523,2012 INFINITI,G,G37x,"53,017 miles",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/1981672
524,2012 Mercedes-Benz,E-Class,E 350,"92,618 miles",1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,20 City,30 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1913926
525,2012 Toyota,Highlander,base,"93,011 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2072572
526,2012 Ford,Fusion,Sport,"71,536 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2045931
527,2012 Ford,Fusion,SE,"75,768 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"$12,990 ",https://www.carvana.com/vehicle/2079278
528,2012 BMW,5 Series,535i xDrive,"61,502 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,21 City,30 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2085551
529,2012 Volkswagen,Jetta,2.5L SEL Premium,"37,222 miles",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1894842
530,2012 Toyota,Sienna,Limited,"91,577 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2146282
531,2012 Ford,Fiesta,SE,"67,719 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29 City,39 Hwy,1,"$11,990 ",https://www.carvana.com/vehicle/1848493
532,2012 Buick,Enclave,Premium,"76,418 miles",1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1987716
533,2012 Mitsubishi,i-MiEV,ES,"29,541 miles",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"$11,990 ",https://www.carvana.com/vehicle/1509214
534,2012 Mercedes-Benz,C-Class,C 300 4MATIC Luxury,"56,517 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2033236
535,2012 Acura,TL,base,"73,619 miles",1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2085186
536,2012 Honda,CR-V,EX-L,"42,612 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2052128
537,2012 Audi,A3,2.0T Premium,"70,508 miles",1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,22 City,28 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/1935741
538,2012 Volkswagen,GTI,2.0T Hatchback,"87,270 miles",0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1945664
539,2012 Honda,CR-V,EX-L,"40,114 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2107648
540,2012 Honda,CR-V,EX-L,"40,114 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2107648
541,2012 Jaguar,XF,XF Portfolio,"48,161 miles",1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,16 City,23 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2042969
542,2012 Acura,TSX,base,"49,953 miles",1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1942017
543,2012 Honda,Civic,LX,"58,426 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2013186
544,2012 Hyundai,Sonata,GLS,"60,447 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2135405
545,2012 FIAT,500,500C Pop,"16,849 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27 City,32 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2135521
546,2012 Ford,Focus,SEL,"71,812 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/1850890
547,2012 FIAT,500,Pop,"96,749 miles",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$10,990 ",https://www.carvana.com/vehicle/1876756
548,2012 Toyota,Corolla,S,"83,386 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2019109
549,2012 Mercedes-Benz,C-Class,C 250 Sport,"65,909 miles",1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,21 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1880055
550,2012 Cadillac,CTS,base,"41,217 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/1634198
551,2012 Honda,Fit,Sport,"61,051 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2042854
552,2012 Hyundai,Elantra,GLS,"57,341 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2016101
553,2012 Chrysler,200,Limited,"51,428 miles",1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,20 City,31 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2127597
554,2012 Lexus,IS,IS 250,"63,741 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20 City,27 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/1841688
555,2012 INFINITI,G,G25x,"40,710 miles",1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2123829
556,2012 Honda,Civic,LX,"76,202 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2137339
557,2012 Lexus,ES,ES 350,"94,906 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2089296
558,2012 BMW,X3,xDrive35i,"89,897 miles",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,19 City,26 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1950237
559,2012 Hyundai,Sonata,SE,"16,023 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2024618
560,2012 Mazda,MAZDA3,i Touring,"91,937 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28 City,40 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/2110312
561,2012 Nissan,Altima,2.5 S,"65,685 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,32 Hwy,1,"$14,990 ",https://www.carvana.com/vehicle/2102559
562,2012 Volkswagen,Tiguan,2.0T SE 4Motion,"62,561 miles",1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2109734
563,2012 Honda,Accord,LX,"65,030 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1570475
564,2012 Volkswagen,GTI,2.0T Hatchback,"63,980 miles",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1997756
565,2012 Jaguar,XJ,XJ,"48,841 miles",1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,16 City,23 Hwy,1,"$24,590 ",https://www.carvana.com/vehicle/2030704
566,2012 Mazda,MAZDA3,s Grand Touring,"67,935 miles",1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,20 City,28 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2102206
567,2012 Toyota,RAV4,base,"65,836 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1884372
568,2012 Chevrolet,Camaro,LT,"26,570 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2065973
569,2012 BMW,5 Series,535i,"52,378 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,21 City,31 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2139574
570,2012 Volkswagen,Beetle,2.5L,"50,899 miles",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2112974
571,2012 Audi,Q5,2.0T Quattro Premium,"83,789 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2091239
572,2012 Cadillac,SRX,base,"64,590 miles",1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2100893
573,2012 Hyundai,Elantra,Touring GLS,"36,093 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,30 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1887377
574,2012 Chevrolet,Cruze,LT,"82,870 miles",1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$13,990 ",https://www.carvana.com/vehicle/1932761
575,2012 Toyota,Tacoma Double Cab,5 ft,"38,235 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$33,590 ",https://www.carvana.com/vehicle/2035370
576,2012 Toyota,Highlander,Limited,"54,734 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$26,590 ",https://www.carvana.com/vehicle/2046580
577,2012 Lexus,RX,RX 350,"58,283 miles",1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/1892275
578,2012 Mercedes-Benz,CL-Class,CL 550,"100,130 miles",1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15 City,24 Hwy,1,"$27,590 ",https://www.carvana.com/vehicle/2099262
579,2012 Nissan,370Z,base,"38,799 miles",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2075898
