,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
37,2017 Chevrolet,Impala,LT,"43,318 miles",1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2075832
38,2018 Ford,Fusion,SE,"35,265 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,21 City,32 Hwy,1,"$21,990",https://www.carvana.com/vehicle/1878029
39,2014 Volkswagen,CC,2.0T Sport,"51,740 miles",1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2127383
40,2016 MINI,Countryman,Cooper S ALL4,"64,458 miles",1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,25 City,31 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2169630
41,2016 Ford,Taurus,SE,"42,804 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2094394
42,2017 Volkswagen,Golf,TSI Wolfsburg Edition Hatchback,"72,267 miles",1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2124357
43,2015 Chevrolet,Equinox,LT,"60,889 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2075777
44,2019 Kia,Forte,S,"25,320 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,40 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2002088
45,2014 Toyota,Corolla,LE Plus,"71,417 miles",1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,29 City,38 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2037073
46,2013 Chevrolet,Cruze,LTZ,"78,423 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$15,590",https://www.carvana.com/vehicle/2062694
47,2018 Hyundai,Tucson,SEL Plus,"45,828 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,23 City,30 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2070043
48,2021 Hyundai,Accent,SE,"8,243 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33 City,41 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2146215
49,2016 Mazda,MAZDA6,i Touring,"60,467 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,26 City,38 Hwy,1,"$20,990",https://www.carvana.com/vehicle/1906781
50,2021 Mitsubishi,Mirage,ES,"33,990 miles",1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,36 City,43 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2138186
51,2016 MINI,Hardtop 2 Door,Cooper S,"29,364 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"$23,590",https://www.carvana.com/vehicle/2069991
52,2018 Ford,Taurus,SEL,"33,860 miles",0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,18 City,27 Hwy,1,"$23,990",https://www.carvana.com/vehicle/1864993
