,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
733,2013 Nissan,Murano,SL,"78,928 miles",1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,18 City,23 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2099731
734,2013 Chevrolet,Camaro,LS,"17,443 miles",1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2012669
735,2013 Honda,Civic,LX,"65,468 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2047226
736,2013 Lexus,RX,RX 350,"59,606 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2081236
737,2013 Ford,Fusion,SE,"55,740 miles",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2056834
738,2013 Honda,Civic,LX,"9,042 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2090276
739,2013 Ford,Taurus,SEL,"70,161 miles",1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,"$16,990 ",https://www.carvana.com/vehicle/2098317
740,2013 Hyundai,Elantra,Limited,"52,801 miles",1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1982319
741,2013 Ford,Taurus,SEL,"70,161 miles",1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,"$16,990 ",https://www.carvana.com/vehicle/2098317
742,2013 Hyundai,Elantra,Limited,"52,801 miles",1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1982319
743,2013 Hyundai,Elantra,GLS,"59,683 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2053270
744,2013 Ford,Fusion,Titanium,"49,885 miles",1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/1852638
745,2013 GMC,Terrain,SLE-1,"49,657 miles",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2080279
746,2013 Honda,Accord,Sport,"26,231 miles",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/1988966
747,2013 Lexus,CT,CT 200h,"56,793 miles",1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,43 City,40 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2086665
748,2013 Honda,Civic,EX,"58,599 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2128025
749,2013 Audi,A6,2.0T Premium Plus,"26,786 miles",1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,20 City,30 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2086913
750,2013 Toyota,Corolla,LE,"56,602 miles",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2033287
751,2013 Buick,Encore,base,"45,031 miles",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,33 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2128439
752,2013 BMW,X1,xDrive35i,"77,523 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1953178
753,2013 Volkswagen,Beetle,2.5L,"75,345 miles",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22 City,29 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2092170
754,2013 Hyundai,Elantra,GLS,"53,093 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2100379
755,2013 Hyundai,Elantra,GT,"78,547 miles",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2092391
756,2013 Volkswagen,Golf,2.5L,"62,339 miles",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2092402
757,2013 FIAT,500,500c Abarth Cabrio,"42,826 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,28 City,34 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2065633
758,2013 Toyota,RAV4,Limited,"77,501 miles",1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2035904
759,2013 MINI,Hardtop,Cooper S,"54,400 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2035925
760,2013 Ford,Edge,Limited,"74,964 miles",0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2091885
761,2013 Volkswagen,Eos,Sport,"33,275 miles",1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2095409
762,2013 Hyundai,Genesis Coupe,2.0T,"61,939 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2061546
763,2013 BMW,3 Series,328i xDrive,"54,620 miles",1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2094713
764,2013 Ford,Edge,SEL,"76,251 miles",1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,"$19,590 ",https://www.carvana.com/vehicle/2087498
765,2013 Honda,Fit,Sport,"46,111 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,35 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/1860329
766,2013 Ford,Fusion,Titanium,"68,744 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2095129
767,2013 INFINITI,G,G37x,"45,545 miles",1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2136270
768,2013 Chevrolet,Malibu,LT,"50,552 miles",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1883292
769,2013 Toyota,Corolla,LE,"45,062 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2094152
770,2013 Ford,Focus,Titanium,"31,975 miles",1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/1989459
771,2013 Honda,Civic,LX,"21,222 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2022640
772,2013 Lexus,ES,ES 350,"94,960 miles",1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/1927943
773,2013 Mazda,MAZDA3,i Grand Touring,"45,254 miles",1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,28 City,40 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2138816
774,2013 Ford,Fusion,SE Hybrid,"83,221 miles",1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,44 City,41 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1927952
775,2013 Hyundai,Elantra,GT,"69,279 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2038016
776,2013 Mazda,MX-5 Miata,Club,"57,247 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2105741
777,2013 Volkswagen,Jetta,2.5L SE,"75,261 miles",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2009485
778,2013 Mazda,MX-5 Miata,Grand Touring,"20,974 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2104986
779,2013 Honda,Fit,Sport,"46,518 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2104882
780,2013 Honda,Accord,LX,"42,864 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2070068
781,2013 Honda,Accord,LX,"42,864 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2070068
782,2013 Toyota,Corolla,L,"82,120 miles",1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2008517
783,2013 Nissan,Pathfinder,SV,"42,014 miles",1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,20 City,26 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2040045
784,2013 Honda,Civic,LX,"58,704 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2111305
785,2013 Honda,Fit,base,"66,727 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2111310
786,2013 Hyundai,Sonata,SE,"98,570 miles",1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1903551
787,2013 Buick,LaCrosse,Leather,"34,197 miles",1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2004686
788,2013 Dodge,Avenger,SE V6,"35,288 miles",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19 City,29 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2075883
789,2013 Chevrolet,Malibu,LT,"33,619 miles",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2038929
790,2013 Honda,Civic,EX,"73,172 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/1977638
791,2013 MINI,Hardtop,Cooper,"35,771 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2007168
792,2013 Scion,tC,Hatchback,"81,534 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/1931885
793,2013 Hyundai,Elantra,Limited,"51,270 miles",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1877724
794,2013 BMW,5 Series,535i,"58,482 miles",1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,20 City,30 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/1973640
795,2013 Acura,ILX,2.0L,"46,254 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2051897
796,2013 Mazda,MAZDA3,i Touring,"49,125 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,40 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/1964687
797,2013 Ford,Explorer,Limited,"72,815 miles",0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,20 City,28 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2120173
798,2013 Hyundai,Elantra,GT,"26,044 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,37 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2006312
799,2013 Hyundai,Elantra,GT,"55,936 miles",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2078055
800,2013 Audi,A4,Premium Plus,"60,935 miles",0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/1832175
801,2013 Honda,Civic,LX,"58,308 miles",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2013235
802,2013 Ford,Fiesta,SE,"63,370 miles",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,39 Hwy,1,"$13,590 ",https://www.carvana.com/vehicle/2012254
803,2013 Nissan,Rogue,S,"24,086 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2019556
804,2013 Toyota,Corolla,LE,"38,783 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2119174
805,2013 Chrysler,200,S,"60,807 miles",1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,19 City,29 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2054315
806,2013 Volkswagen,Beetle,2.5L,"45,700 miles",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21 City,27 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2144993
807,2013 Mercedes-Benz,E-Class,E 350,"82,684 miles",1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,20 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2081123
808,2013 MINI,Countryman,Cooper S ALL4,"94,743 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,31 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1951702
809,2013 Toyota,RAV4,LE,"60,370 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2145113
810,2013 Honda,Civic,LX,"87,911 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2090687
811,2013 Ford,Escape,SE,"52,001 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23 City,33 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2090686
812,2013 Nissan,Rogue,S,"64,437 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,22 City,27 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2083639
813,2013 Ford,Edge,SEL,"53,326 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,"$20,990 ",https://www.carvana.com/vehicle/2054701
814,2013 INFINITI,G,G37x,"32,802 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/1782057
815,2013 Acura,ILX,2.4L,"81,588 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2118630
816,2013 Volvo,C30,T5 Premier Plus,"40,722 miles",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,21 City,30 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2151631
817,2013 Hyundai,Sonata,GLS,"39,129 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2132269
818,2013 Acura,TSX,base,"50,429 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,19 City,28 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2099227
819,2013 Ford,Fusion,SE,"44,105 miles",1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$18,590 ",https://www.carvana.com/vehicle/2083893
820,2013 Ford,Fusion,SE Hybrid,"56,019 miles",0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,44 City,41 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2121889
821,2013 Nissan,Altima,3.5 SV,"57,663 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,22 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1985125
822,2013 Chevrolet,Equinox,LT,"32,603 miles",1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2125064
823,2013 Ford,C-MAX Hybrid,SE,"38,863 miles",1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,42 City,37 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2125059
824,2013 Ford,Edge,SE,"47,062 miles",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2125078
825,2013 Ford,Fusion,SE,"70,443 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2090096
826,2013 Honda,Accord,LX,"97,681 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2158217
827,2013 Volkswagen,Jetta,2.5L SE,"41,412 miles",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,24 City,31 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2057252
828,2013 BMW,3 Series,328i xDrive,"84,405 miles",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2132498
829,2013 Ford,Fusion,SE,"68,258 miles",1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2053999
830,2013 Lexus,ES,ES 350,"60,023 miles",1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2025675
831,2013 Volkswagen,Beetle,2.5L,"28,172 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,21 City,27 Hwy,1,"$24,590 ",https://www.carvana.com/vehicle/2090368
832,2013 Chevrolet,Malibu,LT,"72,197 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/1982368
833,2013 Toyota,Prius c,Two,"71,130 miles",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,53 City,46 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2087156
834,2013 Volkswagen,Beetle,2.5L,"40,724 miles",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21 City,27 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2018585
835,2013 Chevrolet,Malibu,LTZ,"23,456 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2151221
836,2013 Lexus,RX,RX 350 F Sport,"89,031 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,26 Hwy,1,"$24,590 ",https://www.carvana.com/vehicle/2087118
837,2013 Hyundai,Elantra,Limited,"77,661 miles",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$16,590 ",https://www.carvana.com/vehicle/2080163
838,2013 Toyota,Camry,LE,"54,019 miles",1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2122174
839,2013 Ford,Escape,Titanium,"74,626 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2053187
840,2013 Audi,A6,2.0T Premium Plus,"82,013 miles",0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,20 City,30 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2158607
841,2013 Audi,A6,2.0T Premium Plus,"82,013 miles",0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,20 City,30 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2158607
842,2013 BMW,3 Series,335i,"88,299 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,23 City,33 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2025945
843,2013 Ford,Escape,Titanium,"93,406 miles",0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2121337
844,2013 Nissan,Altima,2.5 SV,"66,807 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2131844
845,2013 Honda,CR-V,EX,"75,705 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2053330
846,2013 Toyota,Highlander,SE,"97,379 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2089780
847,2013 Honda,Civic,LX,"50,878 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2086490
848,2013 Lincoln,MKX,base,"81,752 miles",1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,17 City,23 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2157643
849,2013 Hyundai,Sonata,Limited,"87,510 miles",1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,24 City,35 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2121703
850,2013 Nissan,Rogue,SV,"51,288 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2131190
851,2013 Honda,Civic,EX,"31,473 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2158052
852,2013 Mitsubishi,Outlander Sport,LE,"63,297 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2098131
853,2013 Chevrolet,Cruze,LT,"88,975 miles",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,26 City,38 Hwy,1,"$12,990 ",https://www.carvana.com/vehicle/2166317
854,2013 Subaru,XV Crosstrek,Premium,"54,496 miles",1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,25 City,33 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2101425
855,2013 Nissan,LEAF,S,"50,275 miles",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"$12,990 ",https://www.carvana.com/vehicle/1833894
856,2013 Honda,Civic,EX,"52,206 miles",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1991549
857,2013 MINI,Hardtop,John Cooper Works,"62,870 miles",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2101350
858,2013 Toyota,Corolla,LE,"60,492 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2060343
859,2013 Honda,CR-V,EX-L,"35,232 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2172494
860,2013 Toyota,RAV4,XLE,"85,078 miles",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2157336
861,2013 Toyota,Corolla,LE,"60,492 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2060343
862,2013 Honda,CR-V,EX-L,"35,232 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2172494
863,2013 Toyota,RAV4,XLE,"85,078 miles",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,22 City,29 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2157336
864,2013 Toyota,Camry,LE,"44,599 miles",1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2033529
865,2013 Ford,Fusion,SE,"67,968 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2086220
866,2013 Honda,CR-V,EX,"52,209 miles",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22 City,30 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2101756
867,2013 Chevrolet,Volt,base,"92,412 miles",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"$15,990 ",https://www.carvana.com/vehicle/2101774
868,2013 Ford,Mustang,V6,"32,818 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,19 City,29 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2092664
869,2013 Kia,Sportage,LX,"63,935 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,30 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2130785
870,2013 Ford,Edge,SE,"79,677 miles",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2120486
871,2013 Mazda,MAZDA3,i Touring,"84,766 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2092735
872,2013 Audi,A5,2.0T Premium Plus,"68,590 miles",0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,20 City,30 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2092975
