,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
15,2011 Toyota,Camry,LE,"75,680 miles",0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$15,590 ",https://www.carvana.com/vehicle/2080909
16,2011 Mercedes-Benz,SL-Class,SL 550,"69,657 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2019371
17,2011 Mercedes-Benz,SLK-Class,SLK 300,"51,976 miles",1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$23,500 ",https://www.carvana.com/vehicle/2180462
18,2011 BMW,3 Series,328i,"51,096 miles",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,"$21,990 ",https://www.carvana.com/vehicle/1961977
19,2011 Mercedes-Benz,SL-Class,SL 550,"73,657 miles",1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$30,590 ",https://www.carvana.com/vehicle/2020717
20,2011 INFINITI,G,G37,"43,639 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2138196
21,2011 Toyota,Camry,XLE,"51,509 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2109531
22,2011 Ford,Explorer,XLT,"75,820 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2170811
23,2011 Chevrolet,Camaro,LT,"40,832 miles",1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2112755
24,2011 BMW,3 Series,328i,"55,267 miles",1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,"$21,990 ",https://www.carvana.com/vehicle/2145048
25,2011 Honda,CR-V,EX-L,"56,616 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$18,900 ",https://www.carvana.com/vehicle/2180586
26,2011 Mercedes-Benz,SL-Class,SL 550,"43,291 miles",1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$36,590 ",https://www.carvana.com/vehicle/2059744
27,2011 Toyota,Avalon,Limited,"53,976 miles",0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2102586
28,2011 Chevrolet,Camaro,LT,"40,167 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2137650
29,2011 BMW,Z4,sDrive30i,"53,949 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,28 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2164217
30,2011 BMW,1 Series,128i,"58,970 miles",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,18 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2049283
31,2011 BMW,Z4,sDrive30i,"30,275 miles",1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,"$33,590 ",https://www.carvana.com/vehicle/2152936
32,2011 Toyota,Avalon,Limited,"60,989 miles",1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2097223
33,2011 BMW,3 Series,335i,"47,247 miles",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"$23,990 ",https://www.carvana.com/vehicle/2079664
34,2011 Lexus,RX,RX 350,"80,317 miles",1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$20,800 ",https://www.carvana.com/vehicle/2143555
35,2011 Mercedes-Benz,E-Class,E 350,"81,962 miles",1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2126023
36,2011 BMW,Z4,sDrive30i,"67,721 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,28 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/2141621
37,2011 Honda,Accord,LX,"75,882 miles",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,460 ",https://www.carvana.com/vehicle/2153670
38,2011 Toyota,Camry,LE,"45,931 miles",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2168310
39,2011 BMW,M3,base,"63,354 miles",1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$35,498 ",https://www.carvana.com/vehicle/2171547
40,2011 Toyota,4Runner,Limited,"66,074 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,17 City,22 Hwy,1,"$30,990 ",https://www.carvana.com/vehicle/2067773
41,2011 Mercedes-Benz,E-Class,E 350,"81,962 miles",1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$23,990 ",https://www.carvana.com/vehicle/2126023
42,2011 Toyota,Avalon,Limited,"60,989 miles",1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2097223
43,2011 Mercedes-Benz,E-Class,E 350,"73,019 miles",0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2078785
44,2011 Chevrolet,Camaro,LT,"47,004 miles",1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2104050
45,2011 Toyota,Camry,XLE,"54,586 miles",1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2129653
46,2011 BMW,5 Series,535i,"80,360 miles",1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,20 City,30 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2126488
47,2011 INFINITI,G,G37,"62,941 miles",1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$22,590 ",https://www.carvana.com/vehicle/2138092
48,2011 Mercedes-Benz,SL-Class,SL 550,"37,222 miles",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$42,990 ",https://www.carvana.com/vehicle/2171133
49,2011 Chevrolet,Camaro,SS,"23,064 miles",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2143760
50,2011 Chevrolet,Corvette,Grand Sport,"49,550 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$39,590 ",https://www.carvana.com/vehicle/2116975
51,2011 BMW,Z4,sDrive35i,"21,319 miles",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,17 City,24 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2079348
52,2011 MINI,Hardtop,Cooper,"42,262 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2053056
53,2011 Toyota,Venza,base,"95,381 miles",1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1762118
54,2011 Mercedes-Benz,SL-Class,SL 550,"24,776 miles",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$45,990 ",https://www.carvana.com/vehicle/2121357
55,2011 Chevrolet,Camaro,SS,"15,010 miles",1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$31,990 ",https://www.carvana.com/vehicle/2049003
56,2011 Chevrolet,Camaro,LT,"23,252 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2056210
57,2011 Mercedes-Benz,E-Class,E 350,"21,749 miles",1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$32,590 ",https://www.carvana.com/vehicle/2108329
58,2011 BMW,Z4,sDrive35is,"51,629 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17 City,24 Hwy,1,"$31,990 ",https://www.carvana.com/vehicle/2104076
59,2011 Lexus,RX,RX 350,"69,491 miles",1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/1984753
60,2011 Ford,Taurus,SEL,"68,073 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2145928
61,2011 Chevrolet,Camaro,LT,"52,201 miles",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2081889
62,2011 Mercedes-Benz,E-Class,E 350,"77,301 miles",1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2174612
63,2011 BMW,Z4,sDrive30i,"43,185 miles",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,18 City,28 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2137652
64,2011 Lexus,RX,RX 350,"69,491 miles",1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/1984753
65,2011 Mercedes-Benz,SL-Class,SL 63 AMG,"35,417 miles",1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,12 City,19 Hwy,1,"$49,990 ",https://www.carvana.com/vehicle/2052727
66,2011 Lexus,LS,LS 460,"40,151 miles",1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$28,990 ",https://www.carvana.com/vehicle/2080424
67,2011 Chevrolet,Camaro,LT,"30,512 miles",1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2144418
68,2011 Mazda,MX-5 Miata,Sport,"63,006 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2143694
69,2011 BMW,Z4,sDrive30i,"58,998 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,"$25,990 ",https://www.carvana.com/vehicle/2122437
70,2011 Chevrolet,Camaro,LT,"30,392 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2076057
71,2011 Mazda,MX-5 Miata,Grand Touring,"33,737 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2113623
72,2011 BMW,Z4,sDrive30i,"47,382 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18 City,28 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2099773
73,2011 Chevrolet,Camaro,LT,"45,235 miles",0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2125630
74,2011 Ford,Mustang,GT Premium,"26,228 miles",1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,17 City,26 Hwy,1,"$28,590 ",https://www.carvana.com/vehicle/2075738
75,2011 Toyota,Avalon,Limited,"63,977 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2130634
76,2011 Lexus,IS,IS 250C,"73,859 miles",1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,21 City,30 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2120566
77,2011 Honda,CR-V,EX-L,"28,891 miles",1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2146674
78,2011 Chevrolet,Corvette,Grand Sport,"21,521 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$41,990 ",https://www.carvana.com/vehicle/2011986
79,2011 Audi,Q5,2.0T Quattro Premium,"63,483 miles",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2123328
80,2011 Honda,CR-V,EX-L,"28,891 miles",1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$21,590 ",https://www.carvana.com/vehicle/2146674
81,2011 Ford,Mustang,GT Premium,"30,079 miles",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,17 City,26 Hwy,1,"$29,990 ",https://www.carvana.com/vehicle/2104435
82,2011 Chevrolet,Camaro,LT,"63,413 miles",0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2108789
83,2011 Honda,Accord,EX-L,"103,047 miles",1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2106450
84,2011 Ford,Mustang,Premium,"25,107 miles",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,19 City,30 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2056451
85,2011 BMW,Z4,sDrive35i,"32,174 miles",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,17 City,24 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2107183
86,2011 Ford,Mustang,GT Premium,"45,905 miles",1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,17 City,26 Hwy,1,"$26,590 ",https://www.carvana.com/vehicle/2071737
87,2011 Toyota,Avalon,Limited,"63,977 miles",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$20,590 ",https://www.carvana.com/vehicle/2130634
88,2011 BMW,Z4,sDrive35i,"41,754 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,19 City,26 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2142223
89,2011 Chevrolet,Corvette,base,"51,274 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$34,590 ",https://www.carvana.com/vehicle/2078270
90,2011 Toyota,Tacoma Double Cab,PreRunner 5 ft,"82,684 miles",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"$26,990 ",https://www.carvana.com/vehicle/2131630
91,2011 Lexus,ES,ES 350,"76,799 miles",0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2145105
92,2011 Lexus,ES,ES 350,"43,884 miles",0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$21,990 ",https://www.carvana.com/vehicle/2132219
93,2011 Chevrolet,Camaro,SS,"36,382 miles",1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$29,590 ",https://www.carvana.com/vehicle/2142380
94,2011 Mercedes-Benz,E-Class,E 350 4MATIC,"73,604 miles",1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2115005
95,2011 Ford,Fusion,SE,"52,853 miles",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"$13,990 ",https://www.carvana.com/vehicle/1978849
96,2011 Honda,Accord,EX,"76,849 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,33 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/1856028
97,2011 BMW,Z4,sDrive30i,"30,541 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$31,990 ",https://www.carvana.com/vehicle/2072142
98,2011 Toyota,Camry,SE,"48,984 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2127001
99,2011 Mercedes-Benz,E-Class,E 350,"99,086 miles",1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/1933342
100,2011 BMW,Z4,sDrive30i,"30,541 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"$31,990 ",https://www.carvana.com/vehicle/2072142
101,2011 Mazda,MX-5 Miata,Grand Touring,"33,737 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2113623
102,2011 Honda,Accord,LX,"31,633 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2046701
103,2011 Toyota,Camry,SE,"48,984 miles",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2127001
104,2011 Lexus,ES,ES 350,"76,799 miles",0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$18,990 ",https://www.carvana.com/vehicle/2145105
105,2011 Honda,Accord,EX,"44,191 miles",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2027325
106,2011 Chevrolet,Camaro,SS,"24,471 miles",0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,16 City,24 Hwy,1,"$27,590 ",https://www.carvana.com/vehicle/2096642
107,2011 Honda,Accord,EX-L,"79,651 miles",1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2082766
108,2011 Chevrolet,Camaro,LT,"17,917 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18 City,29 Hwy,1,"$23,590 ",https://www.carvana.com/vehicle/2070709
109,2011 Lexus,RX,RX 350,"35,060 miles",0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,18 City,24 Hwy,1,"$25,990 ",https://www.carvana.com/vehicle/2097055
110,2011 Toyota,Camry,LE,"61,746 miles",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2105127
111,2011 Lexus,ES,ES 350,"91,881 miles",0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$17,590 ",https://www.carvana.com/vehicle/2142335
112,2011 Chevrolet,Camaro,SS,"83,236 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$24,990 ",https://www.carvana.com/vehicle/2120101
113,2011 Honda,Accord,EX,"61,013 miles",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/1886868
114,2011 Toyota,4Runner,SR5,"70,316 miles",1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,17 City,23 Hwy,1,"$26,990 ",https://www.carvana.com/vehicle/1974544
115,2011 Ford,Mustang,GT Premium,"53,182 miles",1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,18 City,25 Hwy,1,"$26,590 ",https://www.carvana.com/vehicle/2145074
116,2011 Mercedes-Benz,SL-Class,SL 550,"21,688 miles",1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,14 City,22 Hwy,1,"$41,590 ",https://www.carvana.com/vehicle/1996011
117,2011 Honda,Accord,EX-L,"42,016 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2113279
118,2011 Chevrolet,Camaro,SS,"23,170 miles",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$27,990 ",https://www.carvana.com/vehicle/2059707
119,2011 Ram,1500 Quad Cab,SLT 6 1/3 ft,"61,736 miles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$25,590 ",https://www.carvana.com/vehicle/1982423
120,2011 Honda,Accord,EX-L,"42,016 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20 City,30 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2113279
121,2011 Honda,Accord,LX,"31,633 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2046701
122,2011 Chevrolet,Corvette,base,"51,274 miles",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$34,590 ",https://www.carvana.com/vehicle/2078270
123,2011 Lexus,ES,ES 350,"28,112 miles",1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$22,990 ",https://www.carvana.com/vehicle/2112572
124,2011 Honda,Accord,EX,"44,191 miles",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2027325
125,2011 Chevrolet,Camaro,SS,"9,131 miles",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$31,990 ",https://www.carvana.com/vehicle/2150294
126,2011 Ford,Taurus,SEL,"65,965 miles",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2038713
127,2011 Toyota,RAV4,Sport,"70,186 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21 City,27 Hwy,1,"$19,590 ",https://www.carvana.com/vehicle/2096577
128,2011 Chevrolet,Corvette,base,"27,761 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15 City,25 Hwy,1,"$33,990 ",https://www.carvana.com/vehicle/2061131
129,2011 Chevrolet,Camaro,SS,"18,760 miles",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,16 City,25 Hwy,1,"$31,590 ",https://www.carvana.com/vehicle/2143446
130,2011 Lexus,ES,ES 350,"66,059 miles",1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$19,990 ",https://www.carvana.com/vehicle/2114540
131,2011 BMW,M3,base,"67,202 miles",1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,14 City,20 Hwy,1,"$39,590 ",https://www.carvana.com/vehicle/2133837
132,2011 Ford,Mustang,Shelby GT500,"64,127 miles",1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,15 City,23 Hwy,1,"$39,590 ",https://www.carvana.com/vehicle/2078956
133,2011 MINI,Convertible,Cooper S,"41,321 miles",1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$17,990 ",https://www.carvana.com/vehicle/2071501
134,2011 Buick,Lucerne,CXL,"49,112 miles",1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,17 City,27 Hwy,1,"$16,990 ",https://www.carvana.com/vehicle/2153299
135,2011 Jeep,Wrangler,Sport,"32,186 miles",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15 City,19 Hwy,1,"$27,590 ",https://www.carvana.com/vehicle/2141817
136,2011 Toyota,Corolla,LE,"68,381 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$15,990 ",https://www.carvana.com/vehicle/2065198
137,2011 Mazda,MX-5 Miata,Grand Touring,"62,158 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21 City,28 Hwy,1,"$20,990 ",https://www.carvana.com/vehicle/2127240
